,BEARING,mean_ted,std_ted,freq_ted,island
3532,30,0.409426615,0.26794052,3311,BAK
3533,40,0.450801191,0.213234046,3047,BAK
3534,50,0.469565884,0.224784079,3410,BAK
3535,60,0.513377929,0.238263438,3451,BAK
3536,70,0.636639981,0.302721048,3977,BAK
3537,80,0.688051953,0.264138288,6138,BAK
3538,90,0.66715834,0.2750807,6090,BAK
3539,100,0.55576537,0.241690903,7602,BAK
3540,110,0.773477304,0.866083785,6407,BAK
3541,120,1.744476754,1.871526996,5593,BAK
3542,130,3.140707711,2.968803989,4918,BAK
3543,140,4.91659073,3.865414195,3662,BAK
3544,150,6.048584852,3.625055639,2471,BAK
3545,160,6.065322478,3.216743078,1860,BAK
3546,170,5.38540191,2.271272551,1197,BAK
3547,180,4.479813681,1.525729304,1231,BAK
3548,190,4.163457141,1.166024971,1297,BAK
3549,200,3.897859555,1.07132977,1071,BAK
3550,210,3.063570256,1.191115332,1357,BAK
3551,220,2.26863629,0.991938519,1792,BAK
3552,230,1.490808483,1.05297089,2552,BAK
3553,240,0.775518871,0.795811746,3173,BAK
3554,250,0.755927669,0.935195772,3964,BAK
3555,260,1.217490705,0.898167148,3149,BAK
3556,270,1.364202665,1.064212194,3275,BAK
3557,280,1.623814049,1.414936224,2569,BAK
3558,290,1.441955187,1.337134571,3892,BAK
3559,300,1.974886163,1.47021043,4152,BAK
3560,310,1.522921477,1.452557917,4308,BAK
3561,320,1.133587153,1.305634386,4498,BAK
3562,330,0.882670103,1.161378775,4439,BAK
3563,340,0.716177281,0.964562946,4350,BAK
3564,350,0.594818348,0.719007995,4257,BAK
3565,0,0.170857025,0.231711239,7171,FDP
3566,10,0.19742806,0.215954965,6894,FDP
3567,20,0.2743142,0.210731587,6143,FDP
3568,30,0.271803437,0.18070964,7579,FDP
3569,40,0.272836887,0.174582627,9305,FDP
3570,50,0.320260892,0.226267453,10305,FDP
3571,60,0.368812016,0.277495102,11358,FDP
3572,70,0.429153942,0.311625706,11376,FDP
3573,80,0.496449128,0.306434894,11297,FDP
3574,90,0.652291094,0.449093505,8867,FDP
3575,100,0.835474496,0.478253645,8365,FDP
3576,110,1.199613253,0.781274337,6539,FDP
3577,120,1.350892305,1.013345917,6177,FDP
3578,130,1.475213645,1.019276126,5950,FDP
3579,140,1.525192459,1.19332094,6016,FDP
3580,150,1.970583116,1.916397225,5861,FDP
3581,160,4.17869005,3.695458344,5642,FDP
3582,170,7.153731544,3.324529729,3964,FDP
3583,180,7.193791066,2.506408757,2309,FDP
3584,190,5.667717924,2.437435306,1162,FDP
3585,200,4.844239748,0.834678772,948,FDP
3586,210,4.215409311,1.726262289,560,FDP
3587,220,3.524177443,1.531352819,487,FDP
3588,230,2.379337325,1.577442122,553,FDP
3589,240,2.565991195,1.4929766,728,FDP
3590,250,3.027566792,1.260982898,1995,FDP
3591,260,2.411191603,0.500121098,3969,FDP
3592,270,1.427004422,0.332659467,6809,FDP
3593,280,0.699137761,0.604900247,7679,FDP
3594,290,0.596011654,0.457946541,9062,FDP
3595,300,0.421529063,0.421760549,8788,FDP
3596,310,0.337029316,0.377341004,8458,FDP
3597,320,0.270159721,0.315768575,7438,FDP
3598,330,0.252325256,0.308333809,6882,FDP
3599,340,0.193693541,0.282109768,7615,FDP
3600,350,0.166176987,0.228375858,9197,FDP
3601,0,0.170857025,0.231711239,7171,FDP
3602,10,0.19742806,0.215954965,6894,FDP
3603,20,0.2743142,0.210731587,6143,FDP
3604,30,0.271803437,0.18070964,7579,FDP
3605,40,0.272836887,0.174582627,9305,FDP
3606,50,0.320260892,0.226267453,10305,FDP
3607,60,0.368812016,0.277495102,11358,FDP
3608,70,0.429153942,0.311625706,11376,FDP
3609,80,0.496449128,0.306434894,11297,FDP
3610,90,0.652291094,0.449093505,8867,FDP
3611,100,0.835474496,0.478253645,8365,FDP
3612,110,1.199613253,0.781274337,6539,FDP
3613,120,1.350892305,1.013345917,6177,FDP
3614,130,1.475213645,1.019276126,5950,FDP
3615,140,1.525192459,1.19332094,6016,FDP
3616,150,1.970583116,1.916397225,5861,FDP
3617,160,4.17869005,3.695458344,5642,FDP
3618,170,7.153731544,3.324529729,3964,FDP
3619,180,7.193791066,2.506408757,2309,FDP
3620,190,5.667717924,2.437435306,1162,FDP
3621,200,4.844239748,0.834678772,948,FDP
3622,210,4.215409311,1.726262289,560,FDP
3623,220,3.524177443,1.531352819,487,FDP
3624,230,2.379337325,1.577442122,553,FDP
3625,240,2.565991195,1.4929766,728,FDP
3626,250,3.027566792,1.260982898,1995,FDP
3627,260,2.411191603,0.500121098,3969,FDP
3628,270,1.427004422,0.332659467,6809,FDP
3629,280,0.699137761,0.604900247,7679,FDP
3630,290,0.596011654,0.457946541,9062,FDP
3631,300,0.421529063,0.421760549,8788,FDP
3632,310,0.337029316,0.377341004,8458,FDP
3633,320,0.270159721,0.315768575,7438,FDP
3634,330,0.252325256,0.308333809,6882,FDP
3635,340,0.193693541,0.282109768,7615,FDP
3636,350,0.166176987,0.228375858,9197,FDP
3637,0,0.170857025,0.231711239,7171,FDP
3638,10,0.19742806,0.215954965,6894,FDP
3639,20,0.2743142,0.210731587,6143,FDP
3640,30,0.271803437,0.18070964,7579,FDP
3641,40,0.272836887,0.174582627,9305,FDP
3642,50,0.320260892,0.226267453,10305,FDP
3643,60,0.368812016,0.277495102,11358,FDP
3644,70,0.429153942,0.311625706,11376,FDP
3645,80,0.496449128,0.306434894,11297,FDP
3646,90,0.652291094,0.449093505,8867,FDP
3647,100,0.835474496,0.478253645,8365,FDP
3648,110,1.199613253,0.781274337,6539,FDP
3649,120,1.350892305,1.013345917,6177,FDP
3650,130,1.475213645,1.019276126,5950,FDP
3651,140,1.525192459,1.19332094,6016,FDP
3652,150,1.970583116,1.916397225,5861,FDP
3653,160,4.17869005,3.695458344,5642,FDP
3654,170,7.153731544,3.324529729,3964,FDP
3655,180,7.193791066,2.506408757,2309,FDP
3656,190,5.667717924,2.437435306,1162,FDP
3657,200,4.844239748,0.834678772,948,FDP
3658,210,4.215409311,1.726262289,560,FDP
3659,220,3.524177443,1.531352819,487,FDP
3660,230,2.379337325,1.577442122,553,FDP
3661,240,2.565991195,1.4929766,728,FDP
3662,250,3.027566792,1.260982898,1995,FDP
3663,260,2.411191603,0.500121098,3969,FDP
3664,270,1.427004422,0.332659467,6809,FDP
3665,280,0.699137761,0.604900247,7679,FDP
3666,290,0.596011654,0.457946541,9062,FDP
3667,300,0.421529063,0.421760549,8788,FDP
3668,310,0.337029316,0.377341004,8458,FDP
3669,320,0.270159721,0.315768575,7438,FDP
3670,330,0.252325256,0.308333809,6882,FDP
3671,340,0.193693541,0.282109768,7615,FDP
3672,350,0.166176987,0.228375858,9197,FDP
3673,0,0.028586601,0.034310269,347578,FFS
3674,10,0.028735866,0.035736108,350460,FFS
3675,20,0.029361395,0.039225748,353738,FFS
3676,30,0.028415692,0.039917932,347767,FFS
3677,40,0.026217166,0.038095792,338065,FFS
3678,50,0.023788841,0.033795052,328978,FFS
3679,60,0.023648189,0.030986999,323674,FFS
3680,70,0.026085553,0.029276715,319822,FFS
3681,80,0.030387887,0.02795395,314593,FFS
3682,90,0.040378058,0.034574683,318776,FFS
3683,100,0.052943212,0.046235182,333811,FFS
3684,110,0.076538089,0.07788545,342800,FFS
3685,120,0.10451712,0.122235212,349053,FFS
3686,130,0.138822018,0.187878319,356364,FFS
3687,140,0.18370033,0.285488497,333842,FFS
3688,150,0.239431393,0.411634467,284030,FFS
3689,160,0.303143061,0.563856493,238961,FFS
3690,170,0.353417259,0.682563774,216449,FFS
3691,180,0.382487475,0.76167409,211780,FFS
3692,190,0.402635914,0.833808674,209996,FFS
3693,200,0.424969088,0.917649439,206744,FFS
3694,210,0.452739939,1.011757783,210250,FFS
3695,220,0.46036701,1.072657073,220645,FFS
3696,230,0.464990467,1.11249648,236215,FFS
3697,240,0.467316662,1.159463808,256804,FFS
3698,250,0.475253971,1.181200996,289787,FFS
3699,260,0.470704541,1.164211577,343516,FFS
3700,270,0.436098517,1.099619563,422577,FFS
3701,280,0.360516424,0.962290881,510028,FFS
3702,290,0.24085031,0.718300447,595348,FFS
3703,300,0.189920505,0.541759775,633193,FFS
3704,310,0.134125564,0.345369191,618015,FFS
3705,320,0.082667079,0.170812745,542937,FFS
3706,330,0.054524965,0.080993194,447475,FFS
3707,340,0.042008032,0.056151303,384760,FFS
3708,350,0.033098267,0.043065382,354061,FFS
3709,0,0.028586601,0.034310269,347578,FFS
3710,10,0.028735866,0.035736108,350460,FFS
3711,20,0.029361395,0.039225748,353738,FFS
3712,30,0.028415692,0.039917932,347767,FFS
3713,40,0.026217166,0.038095792,338065,FFS
3714,50,0.023788841,0.033795052,328978,FFS
3715,60,0.023648189,0.030986999,323674,FFS
3716,70,0.026085553,0.029276715,319822,FFS
3717,80,0.030387887,0.02795395,314593,FFS
3718,90,0.040378058,0.034574683,318776,FFS
3719,100,0.052943212,0.046235182,333811,FFS
3720,110,0.076538089,0.07788545,342800,FFS
3721,120,0.10451712,0.122235212,349053,FFS
3722,130,0.138822018,0.187878319,356364,FFS
3723,140,0.18370033,0.285488497,333842,FFS
3724,150,0.239431393,0.411634467,284030,FFS
3725,160,0.303143061,0.563856493,238961,FFS
3726,170,0.353417259,0.682563774,216449,FFS
3727,180,0.382487475,0.76167409,211780,FFS
3728,190,0.402635914,0.833808674,209996,FFS
3729,200,0.424969088,0.917649439,206744,FFS
3730,210,0.452739939,1.011757783,210250,FFS
3731,220,0.46036701,1.072657073,220645,FFS
3732,230,0.464990467,1.11249648,236215,FFS
3733,240,0.467316662,1.159463808,256804,FFS
3734,250,0.475253971,1.181200996,289787,FFS
3735,260,0.470704541,1.164211577,343516,FFS
3736,270,0.436098517,1.099619563,422577,FFS
3737,280,0.360516424,0.962290881,510028,FFS
3738,290,0.24085031,0.718300447,595348,FFS
3739,300,0.189920505,0.541759775,633193,FFS
3740,310,0.134125564,0.345369191,618015,FFS
3741,320,0.082667079,0.170812745,542937,FFS
3742,330,0.054524965,0.080993194,447475,FFS
3743,340,0.042008032,0.056151303,384760,FFS
3744,350,0.033098267,0.043065382,354061,FFS
3745,0,0.028586601,0.034310269,347578,FFS
3746,10,0.028735866,0.035736108,350460,FFS
3747,20,0.029361395,0.039225748,353738,FFS
3748,30,0.028415692,0.039917932,347767,FFS
3749,40,0.026217166,0.038095792,338065,FFS
3750,50,0.023788841,0.033795052,328978,FFS
3751,60,0.023648189,0.030986999,323674,FFS
3752,70,0.026085553,0.029276715,319822,FFS
3753,80,0.030387887,0.02795395,314593,FFS
3754,90,0.040378058,0.034574683,318776,FFS
3755,100,0.052943212,0.046235182,333811,FFS
3756,110,0.076538089,0.07788545,342800,FFS
3757,120,0.10451712,0.122235212,349053,FFS
3758,130,0.138822018,0.187878319,356364,FFS
3759,140,0.18370033,0.285488497,333842,FFS
3760,150,0.239431393,0.411634467,284030,FFS
3761,160,0.303143061,0.563856493,238961,FFS
3762,170,0.353417259,0.682563774,216449,FFS
3763,180,0.382487475,0.76167409,211780,FFS
3764,190,0.402635914,0.833808674,209996,FFS
3765,200,0.424969088,0.917649439,206744,FFS
3766,210,0.452739939,1.011757783,210250,FFS
3767,220,0.46036701,1.072657073,220645,FFS
3768,230,0.464990467,1.11249648,236215,FFS
3769,240,0.467316662,1.159463808,256804,FFS
3770,250,0.475253971,1.181200996,289787,FFS
3771,260,0.470704541,1.164211577,343516,FFS
3772,270,0.436098517,1.099619563,422577,FFS
3773,280,0.360516424,0.962290881,510028,FFS
3774,290,0.24085031,0.718300447,595348,FFS
3775,300,0.189920505,0.541759775,633193,FFS
3776,310,0.134125564,0.345369191,618015,FFS
3777,320,0.082667079,0.170812745,542937,FFS
3778,330,0.054524965,0.080993194,447475,FFS
3779,340,0.042008032,0.056151303,384760,FFS
3780,350,0.033098267,0.043065382,354061,FFS
3781,0,0.060476911,0.162937176,387448,GUA
3782,10,0.080133222,0.221155017,412338,GUA
3783,20,0.105303856,0.240714515,289086,GUA
3784,30,0.090155187,0.159436078,263762,GUA
3785,40,0.082579229,0.122689211,334314,GUA
3786,50,0.072410398,0.112498439,297108,GUA
3787,60,0.047936349,0.086427209,210604,GUA
3788,70,0.040125453,0.080659317,163282,GUA
3789,80,0.038135905,0.074727365,132901,GUA
3790,90,0.044403304,0.083750083,110543,GUA
3791,100,0.054822056,0.105932981,96635,GUA
3792,110,0.073540454,0.1475779,89557,GUA
3793,120,0.092622637,0.187871359,85930,GUA
3794,130,0.118661607,0.247525019,84790,GUA
3795,140,0.153610326,0.327021852,85816,GUA
3796,150,0.202416148,0.436895251,90457,GUA
3797,160,0.278766476,0.624520314,101994,GUA
3798,170,0.411918846,0.965634219,131274,GUA
3799,180,0.642901564,1.365893435,183300,GUA
3800,190,1.287865381,2.100526609,223331,GUA
3801,200,2.0209796,2.816769274,184498,GUA
3802,210,3.805400752,3.710864204,115279,GUA
3803,220,4.365879245,3.422705281,63108,GUA
3804,230,3.029800027,2.849916444,72991,GUA
3805,240,2.330472457,1.95958222,85908,GUA
3806,250,2.014025674,1.51737418,84078,GUA
3807,260,1.741713475,1.25220064,73067,GUA
3808,270,1.398563795,1.036717385,71799,GUA
3809,280,1.106117714,0.960149034,76536,GUA
3810,290,0.823699708,0.891763194,82376,GUA
3811,300,0.565292669,0.803094486,88870,GUA
3812,310,0.36595109,0.675471086,97374,GUA
3813,320,0.212272665,0.538932176,105476,GUA
3814,330,0.132683291,0.404036517,114132,GUA
3815,340,0.073235158,0.241611201,140251,GUA
3816,350,0.056545196,0.173820561,229759,GUA
3817,0,0.060476911,0.162937176,387448,GUA
3818,10,0.080133222,0.221155017,412338,GUA
3819,20,0.105303856,0.240714515,289086,GUA
3820,30,0.090155187,0.159436078,263762,GUA
3821,40,0.082579229,0.122689211,334314,GUA
3822,50,0.072410398,0.112498439,297108,GUA
3823,60,0.047936349,0.086427209,210604,GUA
3824,70,0.040125453,0.080659317,163282,GUA
3825,80,0.038135905,0.074727365,132901,GUA
3826,90,0.044403304,0.083750083,110543,GUA
3827,100,0.054822056,0.105932981,96635,GUA
3828,110,0.073540454,0.1475779,89557,GUA
3829,120,0.092622637,0.187871359,85930,GUA
3830,130,0.118661607,0.247525019,84790,GUA
3831,140,0.153610326,0.327021852,85816,GUA
3832,150,0.202416148,0.436895251,90457,GUA
3833,160,0.278766476,0.624520314,101994,GUA
3834,170,0.411918846,0.965634219,131274,GUA
3835,180,0.642901564,1.365893435,183300,GUA
3836,190,1.287865381,2.100526609,223331,GUA
3837,200,2.0209796,2.816769274,184498,GUA
3838,210,3.805400752,3.710864204,115279,GUA
3839,220,4.365879245,3.422705281,63108,GUA
3840,230,3.029800027,2.849916444,72991,GUA
3841,240,2.330472457,1.95958222,85908,GUA
3842,250,2.014025674,1.51737418,84078,GUA
3843,260,1.741713475,1.25220064,73067,GUA
3844,270,1.398563795,1.036717385,71799,GUA
3845,280,1.106117714,0.960149034,76536,GUA
3846,290,0.823699708,0.891763194,82376,GUA
3847,300,0.565292669,0.803094486,88870,GUA
3848,310,0.36595109,0.675471086,97374,GUA
3849,320,0.212272665,0.538932176,105476,GUA
3850,330,0.132683291,0.404036517,114132,GUA
3851,340,0.073235158,0.241611201,140251,GUA
3852,350,0.056545196,0.173820561,229759,GUA
3853,0,0.060476911,0.162937176,387448,GUA
3854,10,0.080133222,0.221155017,412338,GUA
3855,20,0.105303856,0.240714515,289086,GUA
3856,30,0.090155187,0.159436078,263762,GUA
3857,40,0.082579229,0.122689211,334314,GUA
3858,50,0.072410398,0.112498439,297108,GUA
3859,60,0.047936349,0.086427209,210604,GUA
3860,70,0.040125453,0.080659317,163282,GUA
3861,80,0.038135905,0.074727365,132901,GUA
3862,90,0.044403304,0.083750083,110543,GUA
3863,100,0.054822056,0.105932981,96635,GUA
3864,110,0.073540454,0.1475779,89557,GUA
3865,120,0.092622637,0.187871359,85930,GUA
3866,130,0.118661607,0.247525019,84790,GUA
3867,140,0.153610326,0.327021852,85816,GUA
3868,150,0.202416148,0.436895251,90457,GUA
3869,160,0.278766476,0.624520314,101994,GUA
3870,170,0.411918846,0.965634219,131274,GUA
3871,180,0.642901564,1.365893435,183300,GUA
3872,190,1.287865381,2.100526609,223331,GUA
3873,200,2.0209796,2.816769274,184498,GUA
3874,210,3.805400752,3.710864204,115279,GUA
3875,220,4.365879245,3.422705281,63108,GUA
3876,230,3.029800027,2.849916444,72991,GUA
3877,240,2.330472457,1.95958222,85908,GUA
3878,250,2.014025674,1.51737418,84078,GUA
3879,260,1.741713475,1.25220064,73067,GUA
3880,270,1.398563795,1.036717385,71799,GUA
3881,280,1.106117714,0.960149034,76536,GUA
3882,290,0.823699708,0.891763194,82376,GUA
3883,300,0.565292669,0.803094486,88870,GUA
3884,310,0.36595109,0.675471086,97374,GUA
3885,320,0.212272665,0.538932176,105476,GUA
3886,330,0.132683291,0.404036517,114132,GUA
3887,340,0.073235158,0.241611201,140251,GUA
3888,350,0.056545196,0.173820561,229759,GUA
3889,0,0.100805576,0.516766758,8116,GUG
3890,10,0.0923304,0.16693424,8094,GUG
3891,20,0.113799067,0.190240514,7550,GUG
3892,30,0.116297813,0.196314609,7903,GUG
3893,40,0.12315714,0.213262271,7946,GUG
3894,50,0.139081218,0.231841956,7904,GUG
3895,60,0.146297458,0.241849943,7728,GUG
3896,70,0.153998596,0.253320364,7953,GUG
3897,80,0.207394537,0.290993757,8091,GUG
3898,90,0.247478436,0.278075377,8947,GUG
3899,100,0.363657587,0.278801057,7902,GUG
3900,110,0.478783113,0.28692459,7593,GUG
3901,120,0.577166443,0.32529657,7780,GUG
3902,130,0.676826639,0.330417798,8273,GUG
3903,140,0.758816315,0.311531873,9177,GUG
3904,150,0.771783554,0.318916901,9288,GUG
3905,160,0.655696288,0.406578353,10079,GUG
3906,170,0.641751394,0.404389432,10056,GUG
3907,180,0.473511371,0.425815328,8941,GUG
3908,190,0.18416145,0.247973177,9340,GUG
3909,200,0.124770002,0.108806045,9273,GUG
3910,210,0.590698357,0.903904767,9953,GUG
3911,220,1.746207551,1.780899149,11558,GUG
3912,230,1.852399789,1.917197168,11964,GUG
3913,240,1.689089785,1.347848236,9822,GUG
3914,250,1.104508717,0.687334858,6674,GUG
3915,260,0.820892404,0.151891018,3889,GUG
3916,270,0.70463608,0.223214698,3047,GUG
3917,280,0.671730908,0.714942583,3472,GUG
3918,290,1.064704922,1.510011992,3579,GUG
3919,300,1.310015491,2.347780351,4603,GUG
3920,310,1.544104932,3.23510625,5043,GUG
3921,320,1.700087329,3.738145348,5478,GUG
3922,330,1.438221604,3.431130099,6952,GUG
3923,340,1.05885547,3.000924296,7817,GUG
3924,350,0.696935212,2.453827326,8716,GUG
3925,0,0.100805576,0.516766758,8116,GUG
3926,10,0.0923304,0.16693424,8094,GUG
3927,20,0.113799067,0.190240514,7550,GUG
3928,30,0.116297813,0.196314609,7903,GUG
3929,40,0.12315714,0.213262271,7946,GUG
3930,50,0.139081218,0.231841956,7904,GUG
3931,60,0.146297458,0.241849943,7728,GUG
3932,70,0.153998596,0.253320364,7953,GUG
3933,80,0.207394537,0.290993757,8091,GUG
3934,90,0.247478436,0.278075377,8947,GUG
3935,100,0.363657587,0.278801057,7902,GUG
3936,110,0.478783113,0.28692459,7593,GUG
3937,120,0.577166443,0.32529657,7780,GUG
3938,130,0.676826639,0.330417798,8273,GUG
3939,140,0.758816315,0.311531873,9177,GUG
3940,150,0.771783554,0.318916901,9288,GUG
3941,160,0.655696288,0.406578353,10079,GUG
3942,170,0.641751394,0.404389432,10056,GUG
3943,180,0.473511371,0.425815328,8941,GUG
3944,190,0.18416145,0.247973177,9340,GUG
3945,200,0.124770002,0.108806045,9273,GUG
3946,210,0.590698357,0.903904767,9953,GUG
3947,220,1.746207551,1.780899149,11558,GUG
3948,230,1.852399789,1.917197168,11964,GUG
3949,240,1.689089785,1.347848236,9822,GUG
3950,250,1.104508717,0.687334858,6674,GUG
3951,260,0.820892404,0.151891018,3889,GUG
3952,270,0.70463608,0.223214698,3047,GUG
3953,280,0.671730908,0.714942583,3472,GUG
3954,290,1.064704922,1.510011992,3579,GUG
3955,300,1.310015491,2.347780351,4603,GUG
3956,310,1.544104932,3.23510625,5043,GUG
3957,320,1.700087329,3.738145348,5478,GUG
3958,330,1.438221604,3.431130099,6952,GUG
3959,340,1.05885547,3.000924296,7817,GUG
3960,350,0.696935212,2.453827326,8716,GUG
3961,0,0.100805576,0.516766758,8116,GUG
3962,10,0.0923304,0.16693424,8094,GUG
3963,20,0.113799067,0.190240514,7550,GUG
3964,30,0.116297813,0.196314609,7903,GUG
3965,40,0.12315714,0.213262271,7946,GUG
3966,50,0.139081218,0.231841956,7904,GUG
3967,60,0.146297458,0.241849943,7728,GUG
3968,70,0.153998596,0.253320364,7953,GUG
3969,80,0.207394537,0.290993757,8091,GUG
3970,90,0.247478436,0.278075377,8947,GUG
3971,100,0.363657587,0.278801057,7902,GUG
3972,110,0.478783113,0.28692459,7593,GUG
3973,120,0.577166443,0.32529657,7780,GUG
3974,130,0.676826639,0.330417798,8273,GUG
3975,140,0.758816315,0.311531873,9177,GUG
3976,150,0.771783554,0.318916901,9288,GUG
3977,160,0.655696288,0.406578353,10079,GUG
3978,170,0.641751394,0.404389432,10056,GUG
3979,180,0.473511371,0.425815328,8941,GUG
3980,190,0.18416145,0.247973177,9340,GUG
3981,200,0.124770002,0.108806045,9273,GUG
3982,210,0.590698357,0.903904767,9953,GUG
3983,220,1.746207551,1.780899149,11558,GUG
3984,230,1.852399789,1.917197168,11964,GUG
3985,240,1.689089785,1.347848236,9822,GUG
3986,250,1.104508717,0.687334858,6674,GUG
3987,260,0.820892404,0.151891018,3889,GUG
3988,270,0.70463608,0.223214698,3047,GUG
3989,280,0.671730908,0.714942583,3472,GUG
3990,290,1.064704922,1.510011992,3579,GUG
3991,300,1.310015491,2.347780351,4603,GUG
3992,310,1.544104932,3.23510625,5043,GUG
3993,320,1.700087329,3.738145348,5478,GUG
3994,330,1.438221604,3.431130099,6952,GUG
3995,340,1.05885547,3.000924296,7817,GUG
3996,350,0.696935212,2.453827326,8716,GUG
