"OBS_YEAR","REGION","ISLAND","SECTOR","REEF_ZONE","SITEVISITID","PISCIVORE","PLANKTIVORE","PRIMARY","SECONDARY","PLANK_rel","region","region.col"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1928,3.8072868539215,0.682184582461233,1.07562420745211,0.932279645360066,0.104993870924418,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1929,1.21963772658572,0.941576095489849,1.45474668635476,1.09660024814934,0.199801370024826,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1930,0.766275936280891,0.263722937581577,0.76986487287816,0.53476163725922,0.112961565221118,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1931,0.608675489538672,0.59227703921176,3.76828313529924,0.498381939682131,0.108324517575537,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1932,1.22772412067212,2.60047804381498,0.736892347113315,1.08684179442929,0.460103918906639,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1933,0.537883841940361,0.410207463252482,2.3255129519439,0.486274424771286,0.109101249789345,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1934,0.201482828850571,0.695844741662356,2.51542155415387,0.583925593539805,0.174105923229749,"Mariana","#01A74F"
2009,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",1935,1.52296841785075,0.248691403877659,0.727917518109488,0.563499358829255,0.0811900674853729,"Mariana","#01A74F"
2009,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",1936,0.296482239749232,0.1001354475125,0.378170407137688,0.395857114756699,0.0855386813436707,"Mariana","#01A74F"
2009,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",1937,1.14889809977945,1.24106731691497,1.23905980564413,0.685009705544053,0.287681332595076,"Mariana","#01A74F"
2009,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",1938,2.13810691359647,0.595897253505838,0.480765203540862,0.189278282003554,0.175055496958897,"Mariana","#01A74F"
2009,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",1939,0.313103313872037,0.223523389133068,0.733197092475355,0.416424689302372,0.13255661377917,"Mariana","#01A74F"
2009,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",1940,0.255797226203953,0.0293537061356507,0.567415455269537,0.209167051658274,0.0276469639648012,"Mariana","#01A74F"
2009,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",1941,0.258635987483547,0.322402581277913,0.649034273371162,0.457217675942411,0.191077101319653,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_ACHANG","Forereef",1824,0.0488131894188365,0.105701587197891,0.800617319426564,0.240052911945303,0.0884395189793915,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1818,0.0624067087617013,0.0687949649218215,0.209104169454814,0.232349922966061,0.120133191690031,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1820,0.086216978494589,0.0585851504097213,0.370130036440181,0.191291269485231,0.0829555456820076,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1825,0,0.0451257981613708,0.092911975918254,0.409697888785028,0.0823860873425026,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1826,0.102993979226237,0.459565705518263,0.244683385586534,0.18715918897728,0.462152716585668,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1827,0.0168664466061525,0.0482237038434033,0.852147104907109,0.280307504123383,0.0402688112169947,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1830,0.188100180975757,0.114332651694466,0.508703337995092,0.414773888418185,0.0932634909447944,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1831,0.138808810107049,0.256653053272144,0.748306495193949,0.323830014110661,0.174879625140767,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1832,0.21206801993989,0.189222720815739,0.611516143963307,0.299736118604842,0.144164968566033,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1833,0.0655164439032556,0.0447720476531741,0.660984579621815,0.364046618388751,0.0394356303908108,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1834,0.245502164648255,0.154045159684949,0.745993812966451,0.224900445514386,0.112405491497591,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_PATI_POINT","Forereef",1817,0.155127445213905,0.273078064940217,0.942685247878148,0.249499667732226,0.16852609136553,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_PATI_POINT","Forereef",1819,0.281989642495625,1.46479927612582,0.671210974410757,0.442301868829669,0.512113545380726,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_PITI_BOMB","Forereef",1811,0.0122952960129631,0.179645132194776,0.480992362438909,0.318017677103742,0.18128568282792,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_TUMON","Forereef",1809,0.0389744476070757,0.207159604054173,0.256774715968514,0.514750770985166,0.203564744586509,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_TUMON","Forereef",1815,0.0831667698076643,0.218667405127808,0.487958499480889,0.25823679145345,0.208646237771879,"Mariana","#01A74F"
