"island","island_messie","lon","lat","type","chl_island","cv_chl","chl_ime","chl_no_ime","months_ime","cv_ime","median_ime_percent","median_chl_percent","max_ime_percent","total_ime_chl_tCm","total_increase_chl_tCm","lat_neg","ime_diff"
"reef3922","reef3922",184.27,-12.19,"Reef",0.0672529473279913,13.8137765256219,0.0683679367330941,0.0549880638718605,11,26.3102607950167,23.8053739070892,24.3738994002342,39.5477801561356,1.88186529346822,0.0671535869157037,-12.19,24.3323221788877
"reef3923","reef3923",184.36,-12.92,"Reef",0.0598071947072943,11.902243242109,0.0607089396152231,0.0571019599835078,9,54.42646932358,8.48802104592323,10.8008552342653,21.44985049963,0.257364727461954,0.00813246791447489,-12.92,6.31673524473962
"reef3935","reef3935",185.05,-1.63,"Reef",0.169750021149715,3.69588206859522,0.170158533586396,0.168524483839671,9,44.5642198537008,4.76896055042744,4.76896055042744,8.54524299502373,0.610271931525561,0.0200060455052451,-1.63,0.969621570406279
"reef3944","reef3944",185.21,-19,"Reef",0.114856423810124,13.1530295401534, ,0.114856423810124,0, , ,55.5969849228859,155.026412010193,0,0,-19, 
"reef3945","reef3945",185.22,-12.32,"Reef",0.0593396108597517,11.521374296643,0.0586573928594589,0.06138626486063,9,49.9839730416782,8.64734575152397,9.13710556924343,28.5794615745544,0.303536328346746,0.0105418273256824,-12.32,-4.44541137560117
"reef3946","reef3946",185.32,-13.07,"Reef",0.0704789034401377,9.2848763580674,0.071600633362929,0.0701049934658739,3,35.5788876959178,29.3124228715897,31.940433382988,43.6108410358429,0.467659604596412,0.020278409365364,-13.07,2.1334284807874
"reef3947","reef3947",185.41,-12.09,"Reef",0.0576019091531634,13.6414345970147,0.0577624253928661,0.0573771864175796,7,55.8273450037963,5.4764773696661,9.26750898361206,27.4485498666763,0.344378307448282,0.02231436873674,-12.09,0.671414893861812
"reef3949","reef3949",185.48,26.27,"Reef",0.0778833767399192,25.2433237554988, ,0.0778833767399192,0, , ,9.00250300765038,14.5445868372917,0,0,-26.27, 
"reef3950","reef3950",185.55,-13.08,"Reef",0.0707488566016157,9.59988930626435,0.0772322341799736,0.0694521810859442,2,18.1033767256378,19.9798747897148,32.8740075230598,43.5044974088669,0.117028363477971,0.00375251204452707,-13.08,11.2020284638749
"reef3953","reef3953",185.68,-12.55,"Reef",0.0592045340066155,12.8708019419395,0.0563620835542679,0.0612348557582923,5,29.8327291988588,7.68589824438095,10.2162286639214,33.9891910552979,0.183771528342461,0.00790485990958969,-12.55,-7.95751397416265
"reef3970","reef3970",186.18,-16.84,"Reef",0.0647891064484914,13.9591115832961,0.0641366150230169,0.0660940892994404,8,36.7890425177792,7.96615406870842,7.21297897398472,15.113028883934,0.281973056697077,0.0079841179250211,-16.84,-2.96164800388592
"reef3971","reef3971",186.22,5.63,"Reef",0.117495880151788,20.9823199564975,0.124358959496021,0.110632800807556,6,25.5423056011229,12.9813872277737,12.9813872277737,16.3564741611481,0.563006315151813,0.0170372437950284,-5.63,12.4069521771778
"reef3972","reef3972",186.23,-16.65,"Reef",0.0634731135020653,15.3911551200181,0.0610208915812629,0.0669062241911888,7,55.2100899415622,9.18703451752663,7.35933035612106,19.382531940937,0.280267146929702,0.0103019370959601,-16.65,-8.7963902926404
"reef3973","reef3973",186.38,-15.61,"Reef",0.0592561308294535,13.4000649646882,0.0647455900907516,0.0581582389771938,2,59.9463013468945,4.71925083547831,6.71966746449471,13.0741566419601,0.023390725704365,0.000790123418730104,-15.61,11.3266000302055
"reef3977","reef3977",186.52,25.96,"Reef",0.108339012910922,14.7533294774075,0.112419545650482,0.10752290636301,2,0.698078711178521,9.95252318680286,47.428198158741,108.636248111725,0.088261507761157,0.0033715247437176,-25.96,4.55404290406746
"reef3984","reef3984",187.57,25.49,"Reef",0.0800886349752545,21.4925442155231,0.0890902196988463,0.0755878426134586,4,25.8247733441008,7.26527310907841,9.56275872886181,18.4647217392921,0.0405724396587937,0.00188299026273529,-25.49,17.8631597602755
"reef3997","reef3997",187.94,25.36,"Reef",0.0828103932241599,18.8387158127111,0.0901078402996063,0.0775979310274124,5,80.4565307974949,4.01496738195419,11.4922810345888,33.891823887825,0.0469241045003136,0.00134375991875365,-25.36,16.1214469336491
"reef4020","reef4020",189.39,25.39,"Reef",0.129718881100416,28.7517859601227,0.129718881100416, ,12,79.053085154599,62.8483772277832,62.8483772277832,218.651914596558,15.4239425892413,0.656348940737911,-25.39, 
"reef4025","reef4025",189.36,-14.88,"Reef",0.0579655648519595,22.5876856308615,0.0500754325517586,0.0690117500722408,7,30.2343763402724,9.81114283204079,11.4505760371685,56.0473084449768,0.119616816204222,0.00581110090434231,-14.88,-27.4392657781608
"reef4035","reef4035",190.5,25.52,"Reef",0.0950096740076939,14.9129380532856,0.102004598081112,0.0900132996695382,5,73.5910923124457,12.6113742589951,25.0519491732121,55.6784510612488,0.779701202499394,0.0244707755284749,-25.52,13.3216962999877
"reef4036","reef4036",190.99,17.58,"Reef",0.0551055440058311,14.5903539916846,0.0565878339111805,0.0536232541004817,6,35.9383237544512,4.60469163954258,4.60469163954258,8.52132514119148,1.00968380234143,0.0298075437215124,-17.58,5.52853395495855
"reef4037","reef4037",191.6,-18.25,"Reef",0.0456359963864088,18.1737619267021,0.0467430222779512,0.0434219446033239,8,50.4385792038744,5.56493382900953,5.56493382900953,11.9664579629898,0.0671549223150051,0.00190998686261103,-18.25,7.64838540734787
"reef4039","reef4039",191.7,10.57,"Reef",0.0624527418985963,18.126138057893,0.0608670537670453,0.0640384300301472,6,65.4152640763346,12.4051116406918,12.4051116406918,25.7299691438675,0.116041011880313,0.00768771399118665,-10.57,-4.9523017063487
"reef4055","reef4055",192.24,-20.01,"Reef",0.0489582614973187,13.1720635620558,0.0486307166516781,0.050595985725522,10,65.8931862001255,8.22078660130501,8.22078660130501,18.7343865633011,0.209176936025629,0.00813611698806393,-20.01,-3.88423912621317
"reef4056","reef4056",192.68,24.59,"Reef",0.0850205185512702,17.4807280382429,0.091564267873764,0.0837117686867714,2,20.7623307722174,3.86146940290928,12.620335817337,30.3294986486435,0.0293076259719504,0.00038462703917105,-24.59,9.3804005221473
"reef4059","reef4059",192.9,24.38,"Reef",0.0984431530038516,13.8133117812289,0.100429926599775,0.0956616699695587,7,27.7161111205436,28.5911083221436,29.2112529277802,56.7300498485565,1.97378377809085,0.0675193596988001,-24.38,4.98450072190217
"reef4066","reef4066",193.53,19.08,"Reef",0.0593445859849453,14.185855140349,0.0606702803634107,0.0566931972280145,8,59.3629153110352,3.07506686076522,3.07506686076522,8.52648392319679,3.19369282591957,0.0347590464270173,-19.08,7.01509763049842
"reef4071","reef4071",194.53,11.23,"Reef",0.0608904870847861,11.8116302682607,0.0605075966566801,0.062804939225316,10,36.0187054079938,7.15653821825981,7.15653821825981,11.8564918637276,0.191119191076084,0.00580410339638827,-11.23,-3.65790110932852
"reef4072","reef4072",194.78,19.66,"Reef",0.0621007084846497,8.98912630789191,0.0628455926974614,0.0598660558462143,9,58.0324795310632,8.71767997741699,8.71767997741699,17.100590467453,0.203051457577106,0.00778461473654421,-19.66,4.97700543176098
"reef4083","reef4083",196.82,23.22,"Reef",0.0808429413785537,17.8279838223836,0.0814984031021595,0.0805152105167508,4,42.1056592611675,4.43093590438366,10.3801198303699,29.9409180879593,0.0634329277912993,0.00136071714549297,-23.22,1.22112651646628
"reef4091","reef4091",197.06,23.24,"Reef",0.0815539248287678,17.3241900736079,0.0744991078972816,0.082964888215065,2,22.9042236892747,4.21687830239534,8.87449625879526,29.6209752559662,0.085401797131209,0.00103825131974008,-23.24,-10.2040519789987
"reef4093","reef4093",197.94,-9.56,"Reef",0.0831103747089704,17.4646142450827,0.0827604395647844,0.0834603098531564,6,59.9478890808357,4.68261949717999,4.68261949717999,12.8624796867371,0.086955925571875,0.00303665692259224,-9.56,-0.838566606813971
"reef4095","reef4095",198.2,-8.27,"Reef",0.108943210293849,10.9021922585792,0.112914962694049,0.10695733409375,4,99.6484301290797,4.20325100421906,4.20325100421906,17.5953567028046,0.0514069225331323,0.00222086135637545,-8.27,5.5700982553262
"reef4100","reef4100",201.87,-8.65,"Reef",0.113687325268984,11.1289078086709,0.112882375717163,0.11426228923457,5,59.0144658144737,6.65431320667267,4.72399927675724,8.45442414283752,0.210899515957049,0.00588123758578365,-8.65,-1.2076718632638
"reef4120","reef4120",210.61,-10.79,"Reef",0.0962121586004893,14.8358152273207,0.0964491395279765,0.0957381967455149,8,46.6541323985586,7.55422972142696,7.55422972142696,12.1600814163685,0.2281840907436,0.00661917984657345,-10.79,0.742590529829411
"reef4124","reef4124",210.97,-11.39,"Reef",0.0904395238806804,16.1543730878099,0.0990365296602249,0.0818425181011359,6,70.7180306589529,4.56322953104973,4.56322953104973,12.4254330992699,0.0703887934272034,0.00266944922463389,-11.39,21.0086541299251
"reef4125","reef4125",211.05,-26.39,"Reef",0.0387877570465207,36.6705812819453,0.036789639852941,0.0427839914336801,8,43.6600211881978,5.99493272602558,5.99493272602558,12.6750946044922,0.385220460280471,0.00765576864562812,-26.39,-14.0107348096096
"reef4129","reef4129",211.55,-12.05,"Reef",0.0892154512306054,14.8938313848493,0.08463078406122,0.102969452738762,9,23.328057415403,6.65103942155838,6.65103942155838,7.48741924762726,0.301020682386785,0.00781776860117918,-12.05,-17.8098146486881
"reef4164","reef4164",213.96,-27.03,"Reef",0.0421705523816248,36.5920615775821,0.0452323516032525,0.0378840334713459,7,31.2165135993513,5.96502982079983,6.00915886461735,11.686859279871,0.304476944761775,0.00662943285279918,-27.03,19.3968737184879
"reef4165","reef4165",214.04,-24.65,"Reef",0.0392645411193371,28.0888619765689,0.0400512702763081,0.0353308953344822,10,43.2836111671182,6.51755668222904,6.38639703392982,12.0915301144123,0.455936213276135,0.00800236167334731,-24.65,13.3604735943923
"reef4205","reef4205",215.98,-27.43,"Reef",0.0461263436203202,36.2609579748485, ,0.0461263436203202,0, , ,15.0510847568512,29.2396813631058,0,0,-27.43, 
"reef4206","reef4206",216.45,-20.42,"Reef",0.0396271515637636,22.023126087778,0.0399033077475097,0.0387986830125252,9,79.8732239256416,3.34776304662228,3.34776304662228,13.6544391512871,0.068717237350556,0.00209935695012574,-20.42,2.84706760440272
"reef4208","reef4208",216.67,-20.63,"Reef",0.0384536953642964,22.7901920405657,0.0359109764297803,0.0393012683424685,3,28.1957348773974,5.46920038759708,5.66295422613621,7.42601305246353,0.02844363057449,0.000844810215205939,-20.63,-8.62641857546525
"reef4209","reef4209",216.94,-20.71,"Reef",0.0377859156578779,23.6509828130558,0.031870236992836,0.0420114004186222,5,43.4635514827595,7.27820843458176,7.27820843458176,11.8472643196583,0.0623425653760499,0.00301819260089536,-20.71,-24.1390749290303
"reef4227","reef4227",218.18,-18.76,"Reef",0.0464568327491482,18.6856679904925,0.0440615541301668,0.0512473899871111,8,44.5754638429445,8.11641439795494,8.11641439795494,14.927726984024,0.0704525723014743,0.00223908872474433,-18.76,-14.0218572277565
"reef4257","reef4257",219.76,-28.93,"Reef",0.0456955526024103,39.4605049628357,0.0412306746002287,0.0546253086067736,8,49.2965436859564,6.91277366131544,6.91277366131544,15.6258121132851,0.429491508997576,0.00917055786957309,-28.93,-24.5209305872626
"reef4270","reef4270",220.39,-8.09,"Reef",0.149617817252874,5.99114720808949,0.148672680060069,0.14993286298381,3,62.6936434326105,2.62701269239187,11.0988389700651,23.425304889679,0.079115966236212,0.00246256501140397,-8.09,-0.840498139408511
"reef428","reef428",138.26,9.95,"Reef",0.062673842223982,20.2891327010585,0.0648605631930488,0.0596124328672886,7,62.4235312250008,7.55430608987808,8.1818513572216,20.4730004072189,0.0770068669328013,0.00200248580781258,-9.95,8.80375128699033
"reef4291","reef4291",221.82,-10,"Reef",0.153775145610174,10.0567894709728,0.143512904644012,0.157195892598894,3,65.7231309771778,6.51117265224457,25.8601874113083,47.3340272903442,0.338750318521932,0.00799177643580197,-10,-8.70441824443557
"reef4292","reef4292",223.99,-23.52,"Reef",0.0332437615531186,34.9426539806489,0.0354222987468044,0.0310652243594329,6,39.7974084355506,5.59395104646683,4.98086474835873,8.02473425865173,0.110376435766472,0.00212744513562402,-23.52,14.0255687097541
"reef4293","reef4293",224.43,-23.53,"Reef",0.033076878481855,35.5740024885125,0.0307939872145653,0.0332844140516086,1, ,7.76299461722374,4.97466828674078,7.76299461722374,0.00118420129036453,5.62234575651672e-05,-23.53,-7.48226131660854
"reef4313","reef4313",225.51,-23.34,"Reef",0.035312846613427,31.1013510413414, ,0.035312846613427,0, , ,10.3698685765266,18.5579150915146,0,0,-23.34, 
"reef4319","reef4319",225.65,-23.65,"Reef",0.0341439163312316,32.7685837682977,0.027983907610178,0.0385439225605556,5,26.917378408879,7.61496648192406,7.61496648192406,11.1068293452263,0.024099863871449,0.000432841886713291,-23.65,-27.3973541063107
"reef4331","reef4331",226.23,-22.7,"Reef",0.0330451652407646,32.815357292071,0.0339057981036603,0.0326148488093168,4,35.1079646331312,4.46932017803192,4.68532890081406,12.2113421559334,0.22405921365883,0.00460764042880282,-22.7,3.95816427631214
"reef4332","reef4332",226.25,-23.72,"Reef",0.0326375028428932,34.7412374040738,0.0319264358840883,0.0329930363222957,4,53.4296973291595,5.01539297401905,6.30182176828384,10.3874295949936,0.0270177160937147,0.000599735889492621,-23.72,-3.23280472821052
"reef4333","reef4333",226.67,-23.84,"Reef",0.0320425915221373,36.1356190015793,0.0391556654746334,0.0249295175696413,6,19.2581106956312,4.85435202717781,4.57307323813438,5.69559074938297,0.408055479877623,0.0116404730475923,-23.84,57.065476157936
"reef4334","reef4334",236.96,0.8,"Reef",0.218701819578807,13.2570280259608,0.241749289631844,0.202239340969494,5,97.1212541749794,4.4179942458868,4.4179942458868,20.0097367167473,2.39700458205015,0.112456677495911,-0.8,19.5362328975888
"reef4335","reef4335",240.41,12.13,"Reef",0.150670119250814,17.250404622658,0.150670119250814, ,12,60.0421687065883,12.2249990701675,12.2249990701675,35.4960262775421,7.19746561652547,0.280903482092208,-12.13, 
"reef4377","reef4377",247.93,19.01,"Reef",0.121429858108362,13.8015810084834,0.110847258940339,0.126721157692373,4,35.1376149548632,2.7138908393681,2.7138908393681,3.91810685396194,0.147204888429565,0.00221418408718131,-19.01,-12.5266364678967
"reef446","reef446",141.55,23.22,"Reef",0.0650641911973556,27.5614086547508,0.055692489258945,0.0697500421665609,4,47.0902496154876,4.32175844907761,4.32175844907761,9.15452912449837,0.351694240115188,0.00333531517952656,-23.22,-20.1541855330308
"reef4463","reef4463",257.92,-26.94,"Reef",0.0347457062453032,56.1145617576203,0.0474569192156196,0.0283900997601449,4,46.00967646984,4.36375606805086,4.36375606805086,4.89685721695423,0.0767283844518972,0.00105729555076383,-26.94,67.160100234101
"reef4465","reef4465",259.14,-25.19,"Reef",0.0345566687174141,49.6742580178194,0.0519865583628416,0.0258417238947004,4,44.7713679618216,3.90770323574543,3.90770323574543,6.09340593218803,0.0900414917875379,0.00162336738037453,-25.19,101.172950282558
"reef4466","reef4466",259.27,-26.9,"Reef",0.0353053212165833,53.8682991654815,0.0410423807799816,0.0312074215284416,5,38.0744459009235,2.68768444657326,2.68768444657326,3.64883802831173,0.0458582902622066,0.000681781767205912,-26.9,31.5148088815244
"reef4467","reef4467",259.34,-25.96,"Reef",0.0343609795284768,51.7992971134238,0.0407678764313459,0.0322253472275204,3,43.3976852370726,2.846934273839,2.846934273839,5.21293953061104,0.0128251396904788,0.000245697972588246,-25.96,26.5087266353183
"reef4468","reef4468",259.45,-25.77,"Reef",0.0344901649902264,50.2437367063627,0.0397479745248953,0.0327375618120035,3,32.5188692133125,3.74091453850269,3.49336192011833,5.86851201951504,0.130031238600587,0.00251886843298583,-25.77,21.4139732004155
"reef4474","reef4474",260.29,-25.14,"Reef",0.0362132761316995,47.846855635411,0.0465413866830724,0.0217539213597774,7,62.825823679998,5.10972663760185,5.10972663760185,16.3640215992928,0.186834123838401,0.00335915892317979,-25.14,113.944814423787
"reef4478","reef4478",261.25,-25.1,"Reef",0.0373345701955259,46.4519545089999,0.0400773920118809,0.0359631592873484,4,57.4033512795821,5.01836407929659,5.01836407929659,9.73220020532608,0.171805150641107,0.00324717889081529,-25.1,11.4401315292115
"reef448","reef448",141.63,24.06,"Reef",0.0727686230093241,31.0266150055394,0.112510122358799,0.0691557594320991,1, ,5.6029386818409,5.6029386818409,5.6029386818409,0.00436008288471226,0.000175161091472887,-24.06,62.690892678675
"reef4483","reef4483",265.73,15.01,"Reef",1.01246609787146,63.8767656394683,0.657848248879115,1.36708394686381,6,79.9803577891518,21.6299079358578,21.6299079358578,82.2954952716827,7.71449705981015,1.60313655152122,-15.01,-51.8794547775748
"reef4485","reef4485",266.09,14.79,"Reef",0.734233394265175,55.5849808330878,0.529010206460953,0.939456582069397,6,86.7761108498968,11.181965470314,11.3784424960613,100.571548938751,0.680545521004006,0.0737792972182817,-14.79,-43.689765279448
"reef4489","reef4489",266.41,14.56,"Reef",0.595516265680393,46.3803662691775,0.468980193138123,0.658784301951528,4,59.0583658746665,57.3707848787308,57.3707848787308,63.2014036178589,0.595647722046746,0.0985308331159886,-14.56,-28.8112677019087
"reef4512","reef4512",268.88,-25.05,"Reef",0.0571851494411627,40.4370276750424,0.0607129490623871,0.0536573498199383,6,27.0945281250081,5.21160215139389,5.21160215139389,7.38550573587418,0.136006388403443,0.00263579915106098,-25.05,13.1493621398108
"reef4535","reef4535",272.77,-25.49,"Reef",0.0726316847528021,38.489792592683,0.0855582673102617,0.0700463682413101,2,36.9345507976436,5.05568850785494,5.30551671981812,6.37606605887413,0.0218177991751697,0.00053680556417072,-25.49,22.1451867647342
"reef4541","reef4541",273.38,-25.69,"Reef",0.0761621349180738,37.466035928795,0.0827947147190571,0.0668765231966972,7,39.4457564169497,4.8954039812088,4.8954039812088,6.38048425316811,0.421590086985296,0.0112169495399887,-25.69,23.8023610700294
"reef4546","reef4546",274.53,-25.71,"Reef",0.0816475528602799,35.3059892128313,0.0933549714585145,0.0699401342620452,6,36.8891222354561,3.60275730490685,3.60275730490685,6.27816542983055,0.148009803085928,0.0019177210556328,-25.71,33.4783989815358
"reef4550","reef4550",275.66,-25.91,"Reef",0.0880869810159008,33.0880982993186,0.0959771902610858,0.0801967717707157,6,37.3142228589599,4.39865216612816,4.39865216612816,7.3493480682373,0.250292768474908,0.00791795874432384,-25.91,19.6771243304988
"reef4557","reef4557",277.53,-25.62,"Reef",0.10272425164779,30.8502010076652,0.119812928140163,0.0856355751554171,6,28.4694455273173,4.70186583697796,4.70186583697796,7.00266435742378,0.210518343314491,0.00567863696443416,-25.62,39.9102276392947
"reef4566","reef4566",277.99,-25.07,"Reef",0.109015494585037,27.6089983046368,0.123089564698083,0.0893117964267731,7,57.8096762608806,3.15116494894028,3.15116494894028,9.42577049136162,0.36770530078255,0.00670988575752878,-25.07,37.8200524709011
"reef4634","reef4634",280.09,-9.08,"Reef",3.41902296741804,36.859532676612,3.60016146727971,3.16542906761169,7,115.809635075112,107.065117359161,107.065117359161,698.794937133789,4.46605889979458,1.69957251324676,-9.08,13.7337590065165
"reef883","reef883",144.19,7.03,"Reef",0.0763557047272722,27.1255140834685,0.0825053621083498,0.0702060473461946,6,47.0363866988472,8.3031851798296,8.64909589290619,15.4066920280457,0.796712892716097,0.0222445125985336,-7.03,17.5188822431575
"reef888","reef888",144.22,-1.8,"Reef",0.194965196152528,31.7119297433222,0.203783871872084,0.182619050145149,7,44.6547576052714,15.6987309455872,15.4918134212494,34.2639118432999,0.515384534208225,0.0256335364867743,-1.8,11.5896023498715
"reef907","reef907",144.52,-10.29,"Reef",0.195588423560063,13.1908267529307,0.200995752215385,0.191726045949118,5,63.001981225648,15.1513710618019,15.1513710618019,35.4417383670807,0.0834649279629977,0.00971260385528734,-10.29,4.83487061988802
"reef912","reef912",144.43,12.83,"Reef",0.0485729264716307,5.68094454692461,0.0483386435291984,0.0511500388383865,11,15.570549496433,18.031869828701,18.2857349514961,23.5837399959564,0.162844547511315,0.00790492683957449,-12.83,-5.49636984259391
"reef920","reef920",144.47,13.07,"Reef",0.0458596476043264,6.72160415236402,0.0421614870429039,0.0461958440190012,1, ,4.49934564530849,12.4384865164757,18.4253245592117,0.00257921090574527,4.11308277647748e-05,-13.07,-8.73316000988721
"reef934","reef934",144.79,-9.55,"Reef",0.235271317263444,18.9915351766198,0.238761974232537,0.230384397506714,7,48.0650497725125,24.7091025114059,24.7091025114059,35.0833833217621,0.195554475595653,0.0243452328422798,-9.55,3.63634725983534
"reef947","reef947",145.22,8.4,"Reef",0.0710759848977129,22.7210276904964,0.0740931745618582,0.0559900365769863,10,41.1499918804623,8.74114334583282,9.93101671338081,21.4195758104324,0.546485689892506,0.0247179197765028,-8.4,32.3327847089009
"reef949","reef949",145.4,5.94,"Reef",0.0799043656637271,24.7730477267584,0.0804812847213312,0.0735582560300827,11,18.0214468661494,9.80059877038002,9.80059877038002,11.8960648775101,2.11690887382345,0.0716039003844533,-5.94,9.41162700814602
"reef954","reef954",145.41,15.1,"Reef",0.0581867365787427,10.2848771079603, ,0.0581867365787427,0, , ,22.5035972893238,40.4682010412216,0,0,-15.1, 
"reef98","reef98",123.13,29.83,"Reef",4.76011288166046,64.6934870530786,8.58943541844686,3.483672036065,3,24.7302326114896,91.0535991191864,91.0535991191864,106.651854515076,18.7804650421614,3.74624652176752,-29.83,146.562688149861
"reef984","reef984",145.67,-10.06,"Reef", , , , ,0, , , ,-Inf,0,0,-10.06, 
