"island","REGION","mean","sd","median","n_cells","na_cells","time"
"Tutuila","SAMOA",24.3184194564819,2.32217699600842,24.2609100341797,6,0,2016-08-01
"Saipan","MARIAN",21.4316699981689,1.17662944550141,21.0252494812012,5,0,2016-08-01
"Tinian","MARIAN",21.278899874006,1.00795625951086,21.0252494812012,7,0,2016-08-01
"Jarvis","PRIAs",16.9110279083252,0.532389022853237,16.926887512207,4,0,2016-08-01
"Rota","MARIAN",21.7654781341553,0.867576562196247,22.0702362060547,5,0,2016-08-01
"Aguijan","MARIAN",21.0451221466064,0.695212227651881,20.9185695648193,6,0,2016-08-01
"Sarigan","MARIAN",21.3480424880981,0.578700666163117,21.1528396606445,4,0,2016-08-01
"Guguan","MARIAN",22.9623513221741,0.504093442007386,23.0717277526855,4,0,2016-08-01
"Pagan","MARIAN",24.6595859527588,0.578306621301754,24.6499052047729,4,0,2016-08-01
"Agrihan","MARIAN",25.4614429473877,0.485242507987925,25.4606094360352,6,0,2016-08-01
"Asuncion","MARIAN",26.3476524353027,0.310165604708144,26.384521484375,4,0,2016-08-01
"Farallon de Pajaros","MARIAN",26.286985874176,0.52637099030355,26.2433662414551,4,0,2016-08-01
"Tau","SAMOA",25.2162221272786,2.23132242610708,25.6373357772827,6,0,2016-08-01
"Alamagan","MARIAN",23.0537276268005,0.174642066843867,23.0357275009155,4,0,2016-08-01
"Swains","SAMOA",33.6290426254272,1.35031513932041,33.4071578979492,4,0,2016-08-01
"Howland","PRIAs",17.2425084114075,0.339688634734429,17.2014017105103,4,0,2016-08-01
"Laysan","NWHI",21.2204909324646,1.00512069128234,21.2318935394287,4,0,2016-08-01
"Nihoa","NWHI",23.8004163106283,1.19894551762302,24.2374649047852,3,1,2016-08-01
"Maug","MARIAN",27.1433916091919,0.35261018134305,27.1968374252319,4,0,2016-08-01
"Necker","NWHI",25.0651963551839,2.16492608704526,24.2258577346802,6,0,2016-08-01
"Ofu & Olosega","SAMOA",25.511661529541,2.56854542248877,25.6373357772827,6,0,2016-08-01
"Baker","PRIAs",18.9693775177002,0.390659870590363,18.7556419372559,5,0,2016-08-01
"Hawaii","MHI",31.0036814212799,1.34279309462168,30.6858396530151,24,1,2016-09-01
"Maui","MHI",24.7844694852829,2.72018344278192,25.287034034729,16,1,2016-09-01
"Oahu","MHI",24.8196952002389,1.97345538483024,24.0258264541626,14,1,2016-09-01
"Kauai","MHI",27.0856685638428,2.23116544854847,26.0856790542603,12,0,2016-09-01
"Molokai","MHI",24.0805925889449,2.17930275969704,24.3360481262207,11,1,2016-09-01
"Guam","MARIAN",17.3599821090698,0.49447379082696,17.3970956802368,10,1,2016-09-01
"Lanai","MHI",25.004802431379,2.96010665370978,25.9052066802979,7,1,2016-09-01
"Niihau","MHI",26.6893610954285,2.27103973923605,25.767370223999,8,0,2016-09-01
"Tutuila","SAMOA",16.471834341685,2.27970338650449,15.8499317169189,6,0,2016-09-01
"Saipan","MARIAN",23.0999851226807,1.05248364874023,23.0958442687988,5,0,2016-09-01
"Tinian","MARIAN",21.995949608939,1.23229390478622,21.4928607940674,7,0,2016-09-01
"Jarvis","PRIAs",15.709903717041,0.635505806491395,15.7320957183838,4,0,2016-09-01
"Rota","MARIAN",17.7583145141602,0.889039689204631,17.4396858215332,5,0,2016-09-01
"Aguijan","MARIAN",21.2401103973389,0.931420095765177,21.1585855484009,6,0,2016-09-01
"Sarigan","MARIAN",30.6192116737366,0.646850003805618,30.6697177886963,4,0,2016-09-01
"Guguan","MARIAN",31.3630485534668,0.231728310519513,31.3466091156006,4,0,2016-09-01
"Pagan","MARIAN",33.1959581375122,0.846676164014708,33.2457847595215,4,0,2016-09-01
"Agrihan","MARIAN",35.323948542277,0.406058157913409,35.3326282501221,6,0,2016-09-01
"Asuncion","MARIAN",30.1103096008301,0.868948988695828,30.0547389984131,4,0,2016-09-01
"Farallon de Pajaros","MARIAN",29.7267446517944,0.708813868900031,29.6187152862549,4,0,2016-09-01
"Tau","SAMOA",18.6444981892904,1.61579920759796,19.1137437820435,6,0,2016-09-01
"Alamagan","MARIAN",31.5865893363953,0.310903248789872,31.5813179016113,4,0,2016-09-01
"Swains","SAMOA",25.7527813911438,0.731496043831893,25.76340675354,4,0,2016-09-01
"Howland","PRIAs",24.7560477256775,1.50811063043851,24.8931999206543,4,0,2016-09-01
"Laysan","NWHI",21.0411224365234,0.64415493944483,20.9561700820923,4,0,2016-09-01
"Nihoa","NWHI",23.8364327748617,1.10349156201672,23.5970401763916,3,1,2016-09-01
"Maug","MARIAN",29.543815612793,0.253203613018237,29.5578851699829,4,0,2016-09-01
"Necker","NWHI",33.1278069814046,4.02337980084932,34.9456005096436,6,0,2016-09-01
"Ofu & Olosega","SAMOA",19.0527159372966,1.44105201548416,19.4257164001465,6,0,2016-09-01
"Baker","PRIAs",21.3321685791016,0.490842693972829,21.1505126953125,5,0,2016-09-01
"Hawaii","MHI",46.746000289917,6.84570456560664,45.6244297027588,24,1,2016-10-01
"Maui","MHI",32.4795175790787,3.60426833391818,32.1663522720337,16,1,2016-10-01
"Oahu","MHI",36.259615625654,2.86106905937203,36.4254550933838,14,1,2016-10-01
"Kauai","MHI",33.5628832181295,2.70577984321897,33.6848411560059,12,0,2016-10-01
"Molokai","MHI",32.4216166409579,3.82931659031307,32.0372657775879,11,1,2016-10-01
"Guam","MARIAN",20.8107959747314,1.36364225094666,20.8391962051392,10,1,2016-10-01
"Lanai","MHI",30.2980104173933,3.1188630877197,30.0589122772217,7,1,2016-10-01
"Niihau","MHI",36.2510757446289,1.7969569467342,36.0651969909668,8,0,2016-10-01
"Tutuila","SAMOA",24.0593957901001,0.723042543453681,24.0738859176636,6,0,2016-10-01
"Saipan","MARIAN",23.9928253173828,0.811861524562293,24.3485336303711,5,0,2016-10-01
"Tinian","MARIAN",23.4018325805664,0.996110684616692,23.3255710601807,7,0,2016-10-01
"Jarvis","PRIAs",16.3933124542236,0.0472744189981125,16.4029817581177,4,0,2016-10-01
"Rota","MARIAN",20.5356990814209,1.04436431685673,20.8781452178955,5,0,2016-10-01
"Aguijan","MARIAN",22.7471748987834,0.634224303653101,22.8946304321289,6,0,2016-10-01
"Sarigan","MARIAN",28.1408171653748,0.64437020705318,28.1084909439087,4,0,2016-10-01
"Guguan","MARIAN",28.6504120826721,0.530530632452207,28.7089147567749,4,0,2016-10-01
"Pagan","MARIAN",28.4448313713074,1.07005351176855,28.7298269271851,4,0,2016-10-01
"Agrihan","MARIAN",29.1283887227376,0.644157788741472,29.2722759246826,6,0,2016-10-01
"Asuncion","MARIAN",31.1029024124146,0.235014689926474,31.1294965744019,4,0,2016-10-01
"Farallon de Pajaros","MARIAN",30.5201625823975,0.520976749479433,30.555100440979,4,0,2016-10-01
"Tau","SAMOA",21.5977649688721,0.798095919432943,21.7609767913818,6,0,2016-10-01
"Alamagan","MARIAN",28.8909950256348,0.721743933342559,28.938549041748,4,0,2016-10-01
"Swains","SAMOA",27.528003692627,0.690389490041788,27.3897752761841,4,0,2016-10-01
"Howland","PRIAs",18.1323771476746,0.322862142337456,18.1083364486694,4,0,2016-10-01
"Laysan","NWHI",30.7911305427551,1.54906992511336,30.6971158981323,4,0,2016-10-01
"Nihoa","NWHI",43.3984400431315,1.19663011059049,43.9881172180176,3,1,2016-10-01
"Maug","MARIAN",30.9220995903015,0.574028609801519,30.9513874053955,4,0,2016-10-01
"Necker","NWHI",40.2971455256144,5.73216634680916,43.160530090332,6,0,2016-10-01
"Ofu & Olosega","SAMOA",22.2465896606445,1.4381283660072,22.1786003112793,6,0,2016-10-01
"Baker","PRIAs",16.9948837280273,0.533588291409542,17.2861289978027,5,0,2016-10-01
"Hawaii","MHI",59.4081196784973,5.65164669683283,58.914192199707,24,1,2016-11-01
"Maui","MHI",49.3747355937958,6.22250982804258,50.2549247741699,16,1,2016-11-01
"Oahu","MHI",41.2002519880022,5.37315439401737,42.5757789611816,14,1,2016-11-01
"Kauai","MHI",45.778094291687,6.13262857990067,46.0617942810059,12,0,2016-11-01
"Molokai","MHI",46.2054072293368,4.76046695273905,45.6363792419434,11,1,2016-11-01
"Guam","MARIAN",31.5905208587646,1.85945054264976,31.4503269195557,10,1,2016-11-01
"Lanai","MHI",41.7651318141392,2.68664226942125,41.6361541748047,7,1,2016-11-01
"Niihau","MHI",43.8908624649048,5.95813442377141,43.5011730194092,8,0,2016-11-01
"Tutuila","SAMOA",21.8265279134115,1.20531858542353,21.8988761901855,6,0,2016-11-01
"Saipan","MARIAN",34.3940567016602,0.549421012088263,34.6198921203613,5,0,2016-11-01
"Tinian","MARIAN",34.5012517656599,0.668752075160125,34.6198921203613,7,0,2016-11-01
"Jarvis","PRIAs",18.6802768707275,0.587270662005603,18.6358795166016,4,0,2016-11-01
"Rota","MARIAN",31.8792587280273,0.826459435837899,31.5977382659912,5,0,2016-11-01
"Aguijan","MARIAN",34.3536599477132,0.831255374693577,34.3562564849854,6,0,2016-11-01
"Sarigan","MARIAN",43.3304605484009,0.256480034306314,43.336109161377,4,0,2016-11-01
"Guguan","MARIAN",43.0266170501709,0.473874550165279,42.9748649597168,4,0,2016-11-01
"Pagan","MARIAN",42.2375478744507,0.773734534164123,42.2327270507812,4,0,2016-11-01
"Agrihan","MARIAN",42.5024089813232,0.618884805966737,42.6453533172607,6,0,2016-11-01
"Asuncion","MARIAN",45.7052059173584,0.312922910111599,45.7238674163818,4,0,2016-11-01
"Farallon de Pajaros","MARIAN",46.3784465789795,0.706979444211715,46.3629760742188,4,0,2016-11-01
"Tau","SAMOA",23.335838953654,0.534563769649809,23.2271003723145,6,0,2016-11-01
"Alamagan","MARIAN",43.0711059570312,0.417613354026412,43.1006774902344,4,0,2016-11-01
"Swains","SAMOA",23.9589772224426,0.647872035926889,24.1293973922729,4,0,2016-11-01
"Howland","PRIAs",21.2257332801819,0.593818477181281,21.2174873352051,4,0,2016-11-01
"Laysan","NWHI",50.3038692474365,4.92405109797652,51.1264171600342,4,0,2016-11-01
"Nihoa","NWHI",55.9852205912272,6.10644838408578,55.5510635375977,3,1,2016-11-01
"Maug","MARIAN",45.7996740341187,0.568294850601288,45.8562564849854,4,0,2016-11-01
"Necker","NWHI",45.7752615610758,6.88910739813135,47.5112724304199,6,0,2016-11-01
"Ofu & Olosega","SAMOA",23.5694983800252,0.839722604198803,23.2271003723145,6,0,2016-11-01
"Baker","PRIAs",19.7289157867432,0.847492000448752,19.8458442687988,5,0,2016-11-01
"Hawaii","MHI",37.0759960810343,6.9460255354459,37.0257167816162,24,1,2016-12-01
"Maui","MHI",35.7908487319946,4.19947058225477,36.608455657959,16,1,2016-12-01
"Oahu","MHI",34.4942091533116,4.51887687163534,35.6793785095215,14,1,2016-12-01
"Kauai","MHI",40.5245221455892,4.7817558295838,39.4620227813721,12,0,2016-12-01
"Molokai","MHI",30.6507771231911,4.34645670365901,30.3063907623291,11,1,2016-12-01
"Guam","MARIAN",45.8111167907715,2.39760081262695,46.2720127105713,10,1,2016-12-01
"Lanai","MHI",30.2599803379604,4.09077457470852,30.3063907623291,7,1,2016-12-01
"Niihau","MHI",41.5236415863037,1.28730683985923,41.458927154541,8,0,2016-12-01
"Tutuila","SAMOA",16.6314741770426,1.08960088037264,16.7129878997803,6,0,2016-12-01
"Saipan","MARIAN",51.9995010375977,0.851727348856886,52.0807456970215,5,0,2016-12-01
"Tinian","MARIAN",52.4213943481445,1.29522864285897,52.2261238098145,7,0,2016-12-01
"Jarvis","PRIAs",20.5309677124023,0.525590010309448,20.5507249832153,4,0,2016-12-01
"Rota","MARIAN",49.8942565917969,2.61638836794885,49.6281661987305,5,0,2016-12-01
"Aguijan","MARIAN",52.9941069285075,1.41599866681677,52.6950054168701,6,0,2016-12-01
"Sarigan","MARIAN",59.9425630569458,0.317510306466116,60.013069152832,4,0,2016-12-01
"Guguan","MARIAN",60.8638496398926,0.849130566294213,60.9500141143799,4,0,2016-12-01
"Pagan","MARIAN",60.0945405960083,0.757279436668838,60.038761138916,4,0,2016-12-01
"Agrihan","MARIAN",55.7127628326416,1.30820150104017,55.1406211853027,6,0,2016-12-01
"Asuncion","MARIAN",47.6997137069702,2.1953820558556,47.0787506103516,4,0,2016-12-01
"Farallon de Pajaros","MARIAN",53.1343574523926,0.437839129617849,53.2874870300293,4,0,2016-12-01
"Tau","SAMOA",18.7438567479451,0.253340472327877,18.7671756744385,6,0,2016-12-01
"Alamagan","MARIAN",61.6371555328369,0.351408857731046,61.6637916564941,4,0,2016-12-01
"Swains","SAMOA",17.4181838035583,0.194459944020739,17.3864107131958,4,0,2016-12-01
"Howland","PRIAs",18.5533008575439,0.425687381547588,18.5360240936279,4,0,2016-12-01
"Laysan","NWHI",61.5641078948975,7.74294598280578,64.2560806274414,4,0,2016-12-01
"Nihoa","NWHI",44.2095667521159,0.820051960962999,44.4046936035156,3,1,2016-12-01
"Maug","MARIAN",49.4523134231567,3.54259462401494,49.443380355835,4,0,2016-12-01
"Necker","NWHI",40.3741795221964,6.72209550836618,42.5418510437012,6,0,2016-12-01
"Ofu & Olosega","SAMOA",18.6333713531494,0.308016249263176,18.6208772659302,6,0,2016-12-01
"Baker","PRIAs",18.145581817627,0.514374691912666,18.2606449127197,5,0,2016-12-01
"Hawaii","MHI",43.6683265368144,5.53926399162071,44.9411754608154,24,1,2017-01-01
"Maui","MHI",41.0388460159302,4.19269953501033,40.9317436218262,16,1,2017-01-01
"Oahu","MHI",36.523884500776,4.27436644433964,36.9014148712158,14,1,2017-01-01
"Kauai","MHI",37.910709698995,3.47108996553396,37.3833179473877,12,0,2017-01-01
"Molokai","MHI",37.0349069075151,4.48073217985281,36.2834777832031,11,1,2017-01-01
"Guam","MARIAN",42.2901016235352,5.25794038657793,41.1180171966553,10,1,2017-01-01
"Lanai","MHI",35.6984816959926,2.55761236644538,35.7068252563477,7,1,2017-01-01
"Niihau","MHI",39.372588634491,3.46678422519736,38.6074981689453,8,0,2017-01-01
"Tutuila","SAMOA",18.588698387146,0.808469655938309,18.3109464645386,6,0,2017-01-01
"Saipan","MARIAN",46.6123268127441,1.01524532388262,46.5691871643066,5,0,2017-01-01
"Tinian","MARIAN",46.8105495997838,1.92541584256518,46.5691871643066,7,0,2017-01-01
"Jarvis","PRIAs",21.3081021308899,1.35233889936431,21.3448009490967,4,0,2017-01-01
"Rota","MARIAN",47.3279335021973,1.12464835002907,46.9935607910156,5,0,2017-01-01
"Aguijan","MARIAN",47.2454566955566,1.90626700096435,47.0788803100586,6,0,2017-01-01
"Sarigan","MARIAN",68.1542587280273,1.15045147617418,68.031192779541,4,0,2017-01-01
"Guguan","MARIAN",70.2762622833252,1.28057901587461,69.9072608947754,4,0,2017-01-01
"Pagan","MARIAN",85.0282592773438,2.98370739754281,84.916862487793,4,0,2017-01-01
"Agrihan","MARIAN",90.0930684407552,0.573245616892565,90.130241394043,6,0,2017-01-01
"Asuncion","MARIAN",82.173547744751,4.22418725185385,82.135425567627,4,0,2017-01-01
"Farallon de Pajaros","MARIAN",67.6456489562988,2.83271887568761,67.2270584106445,4,0,2017-01-01
"Tau","SAMOA",19.8318370183309,0.731133964821476,19.8163661956787,6,0,2017-01-01
"Alamagan","MARIAN",72.6295223236084,2.48630813871576,73.2671890258789,4,0,2017-01-01
"Swains","SAMOA",23.1041011810303,0.454267195364902,23.1041297912598,4,0,2017-01-01
"Howland","PRIAs",30.9777565002441,0.422899841367371,31.0503005981445,4,0,2017-01-01
"Laysan","NWHI",49.8384675979614,4.74053371940875,51.2069416046143,4,0,2017-01-01
"Nihoa","NWHI",47.9235445658366,1.16516715199391,48.4277381896973,3,1,2017-01-01
"Maug","MARIAN",74.9769248962402,2.01406468127083,75.1315765380859,4,0,2017-01-01
"Necker","NWHI",42.9276084899902,6.27388385119524,45.4250717163086,6,0,2017-01-01
"Ofu & Olosega","SAMOA",19.8879912694295,0.677819509609607,19.7871770858765,6,0,2017-01-01
"Baker","PRIAs",28.1180435180664,1.78611618218358,28.1748714447021,5,0,2017-01-01
"Hawaii","MHI",28.7720957597097,6.30973615625772,28.4037942886353,24,1,2017-02-01
"Maui","MHI",37.3378021717072,6.80751537351719,34.413122177124,16,1,2017-02-01
"Oahu","MHI",40.921972819737,2.79562860602377,40.4636478424072,14,1,2017-02-01
"Kauai","MHI",38.8040113449097,4.39289422560014,39.1333999633789,12,0,2017-02-01
"Molokai","MHI",36.5856510509144,3.20552055866058,37.0624923706055,11,1,2017-02-01
"Guam","MARIAN",34.8937213897705,4.46037226922853,35.3131446838379,10,1,2017-02-01
"Lanai","MHI",32.5430218832833,2.41710206711488,32.0960960388184,7,1,2017-02-01
"Niihau","MHI",38.8795604705811,3.74502817747459,38.9499607086182,8,0,2017-02-01
"Tutuila","SAMOA",24.4234991073608,1.34320265299496,24.7343101501465,6,0,2017-02-01
"Saipan","MARIAN",36.1726684570312,2.39744075939005,36.1715354919434,5,0,2017-02-01
"Tinian","MARIAN",33.9391471317836,3.30774318810482,34.4250793457031,7,0,2017-02-01
"Jarvis","PRIAs",12.9951088428497,0.256559215140534,12.9788236618042,4,0,2017-02-01
"Rota","MARIAN",35.1341773986816,2.17910337843599,35.1907691955566,5,0,2017-02-01
"Aguijan","MARIAN",33.1027574539185,3.0979962370853,33.8499736785889,6,0,2017-02-01
"Sarigan","MARIAN",56.666784286499,3.12837085716049,55.411750793457,4,0,2017-02-01
"Guguan","MARIAN",66.9561557769775,1.29042991747772,67.2705764770508,4,0,2017-02-01
"Pagan","MARIAN",74.0027236938477,3.03350329986976,73.7495994567871,4,0,2017-02-01
"Agrihan","MARIAN",80.5758374532064,2.54267095687481,80.1739616394043,6,0,2017-02-01
"Asuncion","MARIAN",78.552225112915,2.32478487556889,77.9754104614258,4,0,2017-02-01
"Farallon de Pajaros","MARIAN",54.4902925491333,8.87340050189163,52.8894443511963,4,0,2017-02-01
"Tau","SAMOA",25.3475300470988,1.0177738401537,25.6054048538208,6,0,2017-02-01
"Alamagan","MARIAN",68.343297958374,0.779828880831665,68.0072479248047,4,0,2017-02-01
"Swains","SAMOA",28.1347699165344,0.549325434913821,28.0664186477661,4,0,2017-02-01
"Howland","PRIAs",23.8747639656067,1.43466962262006,23.758768081665,4,0,2017-02-01
"Laysan","NWHI",41.129563331604,5.79983655103153,40.6792030334473,4,0,2017-02-01
"Nihoa","NWHI",40.4972597757975,2.22952064009146,41.3783950805664,3,1,2017-02-01
"Maug","MARIAN",78.228458404541,4.32357095524974,77.1054000854492,4,0,2017-02-01
"Necker","NWHI",52.4758447011312,8.62687674365201,55.9017066955566,6,0,2017-02-01
"Ofu & Olosega","SAMOA",25.263734181722,1.01077476568003,25.3540172576904,6,0,2017-02-01
"Baker","PRIAs",23.5977710723877,0.804109463348937,23.6084365844727,5,0,2017-02-01
"Hawaii","MHI",17.1389285326004,1.56263755874747,17.2421913146973,24,1,2017-03-01
"Maui","MHI",16.268504858017,1.98247253162706,16.1614694595337,16,1,2017-03-01
"Oahu","MHI",17.7141024044582,1.53573419861516,18.1140117645264,14,1,2017-03-01
"Kauai","MHI",23.6658894220988,1.73728907093899,23.2601127624512,12,0,2017-03-01
"Molokai","MHI",15.5708638104525,1.45472167415151,16.1411056518555,11,1,2017-03-01
"Guam","MARIAN",25.9738470077515,2.45520711056473,25.6214733123779,10,1,2017-03-01
"Lanai","MHI",14.975193977356,1.74253443886687,14.5191965103149,7,1,2017-03-01
"Niihau","MHI",24.6608765125275,1.83556592788161,24.5632553100586,8,0,2017-03-01
"Tutuila","SAMOA",19.654504776001,0.944118362827029,19.2564678192139,6,0,2017-03-01
"Saipan","MARIAN",26.5492774963379,1.45039502395246,26.8212642669678,5,0,2017-03-01
"Tinian","MARIAN",27.7011792319162,1.12538564645299,27.5863552093506,7,0,2017-03-01
"Jarvis","PRIAs",12.9480793476105,0.450130726540547,12.952898979187,4,0,2017-03-01
"Rota","MARIAN",27.7235675811768,1.907532619088,27.0059108734131,5,0,2017-03-01
"Aguijan","MARIAN",28.6825745900472,1.50519292915555,28.4287672042847,6,0,2017-03-01
"Sarigan","MARIAN",21.6541757583618,0.573948122342803,21.5045080184937,4,0,2017-03-01
"Guguan","MARIAN",24.4200673103333,1.28358006093024,24.2174339294434,4,0,2017-03-01
"Pagan","MARIAN",24.3724870681763,0.983416316973068,24.3641738891602,4,0,2017-03-01
"Agrihan","MARIAN",29.1359475453695,2.32444446400912,29.3550758361816,6,0,2017-03-01
"Asuncion","MARIAN",37.898344039917,3.54354408382322,38.0986385345459,4,0,2017-03-01
"Farallon de Pajaros","MARIAN",61.3555917739868,3.1530467086505,60.5137939453125,4,0,2017-03-01
"Tau","SAMOA",21.590765953064,1.22066392096255,21.4191112518311,6,0,2017-03-01
"Alamagan","MARIAN",24.8032064437866,1.35988653274244,24.9055023193359,4,0,2017-03-01
"Swains","SAMOA",19.1645126342773,0.476990195598236,19.2164602279663,4,0,2017-03-01
"Howland","PRIAs",14.0886509418488,0.24979855931794,14.1012711524963,4,0,2017-03-01
"Laysan","NWHI",20.3782114982605,1.5046173189022,20.6999101638794,4,0,2017-03-01
"Nihoa","NWHI",19.7065900166829,1.89197317363727,19.0036544799805,3,1,2017-03-01
"Maug","MARIAN",46.7595291137695,4.251981408429,47.2916240692139,4,0,2017-03-01
"Necker","NWHI",24.1463530858358,3.24667894607589,24.2726058959961,6,0,2017-03-01
"Ofu & Olosega","SAMOA",20.8176170984904,0.717989749951867,20.9396438598633,6,0,2017-03-01
"Baker","PRIAs",13.5375436782837,0.0743264112812349,13.5485935211182,5,0,2017-03-01
"Hawaii","MHI",20.6608120600382,2.07651094174073,20.880578994751,24,1,2017-04-01
"Maui","MHI",18.7743293642998,3.37330441496169,18.7211170196533,16,1,2017-04-01
"Oahu","MHI",17.5867661067418,1.03907008225016,17.2735424041748,14,1,2017-04-01
"Kauai","MHI",19.7908415794373,2.01088756532375,19.8780212402344,12,0,2017-04-01
"Molokai","MHI",16.1066993366588,1.75468860301628,16.0190830230713,11,1,2017-04-01
"Guam","MARIAN",22.3369691848755,1.88297409958302,22.2720174789429,10,1,2017-04-01
"Lanai","MHI",15.3125337873186,1.30810324339504,15.6746339797974,7,1,2017-04-01
"Niihau","MHI",20.0395543575287,1.79501761421743,20.4891052246094,8,0,2017-04-01
"Tutuila","SAMOA",21.1546847025553,0.971174734184806,21.0134544372559,6,0,2017-04-01
"Saipan","MARIAN",26.7216037750244,1.0596555068739,26.2146835327148,5,0,2017-04-01
"Tinian","MARIAN",26.5122721535819,1.13078306230924,26.1348514556885,7,0,2017-04-01
"Jarvis","PRIAs",12.7211999893188,0.56157167344672,12.6905784606934,4,0,2017-04-01
"Rota","MARIAN",22.2350048065186,1.25171582834482,22.236141204834,5,0,2017-04-01
"Aguijan","MARIAN",26.201317469279,0.802196451604569,26.0272979736328,6,0,2017-04-01
"Sarigan","MARIAN",23.5333733558655,1.34361232207917,23.7086067199707,4,0,2017-04-01
"Guguan","MARIAN",16.296407699585,2.14648149119104,16.2474455833435,4,0,2017-04-01
"Pagan","MARIAN",13.5786833763123,0.588767538455371,13.5823383331299,4,0,2017-04-01
"Agrihan","MARIAN",15.2462668418884,0.593390889183536,15.2012958526611,6,0,2017-04-01
"Asuncion","MARIAN",17.7108125686646,0.786225038707422,17.8693933486938,4,0,2017-04-01
"Farallon de Pajaros","MARIAN",22.1638116836548,1.47580316492195,22.4923410415649,4,0,2017-04-01
"Tau","SAMOA",21.4138902028402,1.74303047481881,20.6796855926514,6,0,2017-04-01
"Alamagan","MARIAN",13.9618573188782,0.594734957803745,13.8784995079041,4,0,2017-04-01
"Swains","SAMOA",25.1398959159851,1.09072403610814,25.245213508606,4,0,2017-04-01
"Howland","PRIAs",11.7807023525238,0.14465010593363,11.7590851783752,4,0,2017-04-01
"Laysan","NWHI",18.2384276390076,2.0447780133297,18.2686614990234,4,0,2017-04-01
"Nihoa","NWHI",22.2864920298258,1.62980851212388,21.8270988464355,3,1,2017-04-01
"Maug","MARIAN",20.438063621521,1.65644411128742,20.51877784729,4,0,2017-04-01
"Necker","NWHI",19.1720603307088,1.86586044318998,19.1298360824585,6,0,2017-04-01
"Ofu & Olosega","SAMOA",21.5252469380697,1.90824233218048,20.6796855926514,6,0,2017-04-01
"Baker","PRIAs",11.7405565261841,0.143243623911192,11.6794366836548,5,0,2017-04-01
"Hawaii","MHI",24.4827150503794,2.20080517139434,24.7996072769165,24,1,2017-05-01
"Maui","MHI",21.6413355469704,2.9052055841288,21.2754802703857,16,1,2017-05-01
"Oahu","MHI",19.9446299416678,1.53835704482999,20.129054069519,14,1,2017-05-01
"Kauai","MHI",18.3437072436015,0.793626291820999,18.3775024414062,12,0,2017-05-01
"Molokai","MHI",19.6166296005249,1.51645645773275,19.6833419799805,11,1,2017-05-01
"Guam","MARIAN",21.1132907867432,0.602381857740864,21.0095558166504,10,1,2017-05-01
"Lanai","MHI",19.4302535738264,1.83298934975532,19.7226219177246,7,1,2017-05-01
"Niihau","MHI",17.4876856803894,1.01170539026707,17.8818674087524,8,0,2017-05-01
"Tutuila","SAMOA",37.5331077575684,1.59529407787994,37.8426513671875,6,0,2017-05-01
"Saipan","MARIAN",22.0514987945557,0.462512197260251,21.8848133087158,5,0,2017-05-01
"Tinian","MARIAN",21.5573155539376,0.560944535440631,21.6398868560791,7,0,2017-05-01
"Jarvis","PRIAs",15.9216597080231,0.111180376824222,15.8804302215576,4,0,2017-05-01
"Rota","MARIAN",22.1224990844727,0.552722989882873,22.1508712768555,5,0,2017-05-01
"Aguijan","MARIAN",21.2703514099121,0.508643777008906,21.3462762832642,6,0,2017-05-01
"Sarigan","MARIAN",21.6059765815735,0.742053951726026,21.5005722045898,4,0,2017-05-01
"Guguan","MARIAN",19.8739848136902,1.37733478857057,20.0495738983154,4,0,2017-05-01
"Pagan","MARIAN",16.1037747859955,0.655414360637386,16.122239112854,4,0,2017-05-01
"Agrihan","MARIAN",14.805939356486,0.664853974391019,14.8047046661377,6,0,2017-05-01
"Asuncion","MARIAN",13.7032103538513,0.393171552101105,13.7745571136475,4,0,2017-05-01
"Farallon de Pajaros","MARIAN",13.1344106197357,0.140942052696661,13.1365919113159,4,0,2017-05-01
"Tau","SAMOA",39.9431082407633,1.02234819337496,40.346643447876,6,0,2017-05-01
"Alamagan","MARIAN",18.2638874053955,1.41801853017617,18.0488891601562,4,0,2017-05-01
"Swains","SAMOA",30.3489594459534,0.342259766232205,30.2328643798828,4,0,2017-05-01
"Howland","PRIAs",16.3006172180176,0.174804653909949,16.3269138336182,4,0,2017-05-01
"Laysan","NWHI",23.1074466705322,1.23348474731694,23.54616355896,4,0,2017-05-01
"Nihoa","NWHI",16.8926003774007,1.52957577923388,16.2917804718018,3,1,2017-05-01
"Maug","MARIAN",13.5778801441193,0.224494601273992,13.6175208091736,4,0,2017-05-01
"Necker","NWHI",17.2004235585531,0.997543670223659,17.0954389572144,6,0,2017-05-01
"Ofu & Olosega","SAMOA",39.5078303019206,0.859241584084532,39.3765888214111,6,0,2017-05-01
"Baker","PRIAs",16.1377670288086,0.0502172838260774,16.1296844482422,5,0,2017-05-01
"Hawaii","MHI",25.9426430861155,4.33472525392205,24.9117231369019,24,1,2017-06-01
"Maui","MHI",19.7161238193512,3.4176438810571,18.3560094833374,16,1,2017-06-01
"Oahu","MHI",19.6737837110247,1.61850048546741,19.5411767959595,14,1,2017-06-01
"Kauai","MHI",20.0911780993144,0.900050386746447,20.30299949646,12,0,2017-06-01
"Molokai","MHI",19.5334132801403,2.08289818341196,19.6743621826172,11,1,2017-06-01
"Guam","MARIAN",16.9377311706543,0.438091911087587,16.8490200042725,10,1,2017-06-01
"Lanai","MHI",18.392703465053,1.73983808424222,18.3622531890869,7,1,2017-06-01
"Niihau","MHI",20.34334897995,0.501310341162832,20.1449680328369,8,0,2017-06-01
